Category,Brand_Name,Product Name,Price,Actual Price,Weight/Quantity,Offer,Ratings,Description,Image_url
Buy Branded Food Online,Nestle,Munch Crisp-Pop Chocolate Coated Crunchy Wafer,₹10,₹80,115.5 g - (21 pcs x 5.5 g each),25% OFF,4.2,"Why this chocolate? Nothing can be more exciting than getting transferred to a world full of crunchylicious, delicious treats. Munch chocolate lets you experience a crunchy wafer coated with rich chocolate. What makes it unique? Discover the perfect texture, flavour and crunchiness of the wafer bar that will delight your senses to the fullest. Bite into this crunchy delight for an irresistible chocolate-eating experience. When to have this chocolate? Savour the Munch wafer bar whenever your mood strikes for something sweet and delicious, while binge-watching, on the go or sharing it with your loved ones to create sweet memories. Munch wafer chocolate makes for a perfect treat to savour lifes little pleasures and have fun.Usage:Open, Snap and Enjoy!Storage:Store in a cool, dry and hygienic place.",https://www.bigbasket.com/media/uploads/p/l/1232071_2-nestle-munch-coated-wafer.jpg
Buy Branded Food Online,Britannia,Nice Time - Sugar Showered Coconut Biscuits,₹120,N/A,N/A,N/A,4,"Britannia Nice Time was the pioneer of sugar sprinkled biscuits in India. This exclusive product managed to create such a strong consumer pull that soon there was a rush of opponent products in the market, obviously indicative of the success of the concept.",https://www.bigbasket.com/media/uploads/p/l/1203920_3-britannia-nice-time-sugar-showered-coconut-biscuits.jpg
Buy Branded Food Online,Britannia,Marie Gold Biscuits,₹82.72,₹88,585 g - (Buy 4 Get 1 Free),6% OFF,4.1,"Britannia Vita Marie Gold Biscuits contains absolutely low fat, without any cholesterol, made of 58% cereal, milk protein and 10 necessary vitamins that give you ideal nutrition. 1 serve of Vita Marie Gold gives 15% RDA of vitamins.",https://www.bigbasket.com/media/uploads/p/l/1203935_2-britannia-biscuits-vita-marie-gold.jpg
Buy Branded Food Online,Tasties Origins,Shankarpali Sweet - Mithai,₹69,₹109,N/A,37% OFF,3.7,"About the ProductTasties laddoos have the perfect texture that melts in your mouth with every bite you take. Moreover, the premium quality adds to the rich flavour that it boasts of. Making it one of the best options to go for during any festival or special occasion.",https://www.bigbasket.com/media/uploads/p/l/1227605_2-tasties-besan-laddoo-mithai-sweet.jpg
Buy Branded Food Online,Cadbury 5 Star,Chocolate Bar,₹20,₹195,38 g,₹8 OFF,4.2,About the ProductKuch achha ho jaaye kuch meetha ho jaaye with Cadbury Dairy Milk. Generously made with a glass and a half of milk offering a mouthful of goodness in every piece. Cadbury Dairy Milk is the perfect meetha for sharing everyday moments of joy with your loved ones. This milk chocolate bar pack is perfect sweet for snacking & storing in the fridge or as a chocolate gift pack for gifting on special occasions like birthdays and get-togethers. Every chocolate bar of Cadbury Dairy Milk is made from 100% sustainably sourced cocoa. It is suitable for vegetarians.,https://www.bigbasket.com/media/uploads/p/l/1232570_1-cadbury-dairy-milk-chocolate-bar.jpg
Buy Branded Food Online,MAGGI,Tomato Chilli Sauce - Hot & Sweet,₹22,₹99,75 g - Pouch,14% OFF,4.2,"Nestle brings to you Maggi Hot & Sweet Tomato Chilli Sauce to add a delicious and spicy tang to your favourite dishes. The unique blend of this tomato sauce with tangy tomatoes and red chillies makes for a spicy and tangy flavour. The hero to your snacks and the best accompaniment to a boring meal.A quintessentially rich tomato sauce by your favourite brand MaggiYour favourite Maggi Sauce taste with a kick of spicy chilliesMade with tangy tomatoes and chillies, perfect to be enjoyed with snacksTurns a boring meal into a yummy, flavourful lunchtime.",https://www.bigbasket.com/media/uploads/p/l/1232520_1-maggi-hot-sweet-tomato-chilli-sauce.jpg
Buy Branded Food Online,Uncle chipps,Spicy Treat Potato Chips,₹40,₹50,80 g,20% OFF,4.1,"Who’s in for a roller coaster of spicy flavours and crunchy bites? If you feel like spicing up your day, you need a snack with character and Uncle Chipps Spicy Treat will surely do the trick. Made with high-quality thinly sliced potatoes and topped with mouth-watering seasoning, these chips are just exquisite and will make you come back for more. Enjoy watching your favorite programs with a bag of Uncle Chipps or have this delicious treat on your quick work break. These chips are just perfect to snack on and their irresistible flavour makes them the ideal go-to treat.",https://www.bigbasket.com/media/uploads/p/l/1231861_1-uncle-chips-spicy-treat-potato-chips.jpg
Buy Branded Food Online,Dabur,100% Pure Honey - Worlds No.1 Honey Brand With No Sugar Adulteration,₹41.16,₹42,50 g - Bottle,2% OFF,4.1,"Do you want to boost your Immunity? Do you find it difficult to manage a healthy weight? Do you want to give a healthy start to your day? Do you wish to improve your digestion and metabolism? If the answer to the above questions asked is YES, then you can include Worlds No. 1 Honey brand - Dabur Honey as a part of your daily regime. Dabur Honey is 100% pure and entirely sourced from Indian beekeepers. Every batch of Dabur Honey conforms strictly with all the 22 parameters mandated by FSSAI (Food Safety and Standards Authority of India) for testing Honey. Dabur Honey undergoes 100+ tests and is LCMS/MS tested for antibiotics, IRMS tested for no sugar adulteration and LCMS/MS-SMR tested for zero sugar syrup adulteration. Dabur Honey is completely sourced, tested and packed by us ensuring that it is untouched by human hand. According to a recent clinical study, people who consumed Dabur honey with lukewarm water every morning showed significant improvement in stamina, digestion and waist-hip size.",https://www.bigbasket.com/media/uploads/p/l/202277_11-dabur-100-pure-honey-worlds-no1-honey-brand-with-no-sugar-adulteration.jpg
Beauty Hygiene Products,Head & Shoulders,Anti-Dandruff Shampoo - Smooth & Silky,₹192.7,₹205,180 ml,₹12 OFF,4.1,"Transform dry and frizzy hair into smooth and silky hair in just one wash. Head & Shoulders Smooth & Silky Anti-Dandruff Shampoo is formulated with added moisturisers to cleanse and restore dry, frizzy hair, leaving you with dandruff-free hair*. You can run your hands through your hair again (*visible flakes only with regular use). It provides 24-hour frizz control for smooth, beautiful-looking hair and has a gentle pH balanced formula for everyday use, even on colour-treated hair.",https://www.bigbasket.com/media/uploads/p/l/40117656_4-head-shoulders-anti-dandruff-shampoo-smooth-silky-moisturises-cleanses-restores.jpg
Beauty Hygiene Products,Mysore Sandal,Superior Soap,₹228.42,₹243,3 pcs - (150 g each),₹15 OFF,4.3,"Mysore Sandal Soap (Trio) made from vegetable oils, contains pure natural Mysore sandalwood oil, along with skin care conditioners & moisturisers. Sandalwood oil- a nature's gift, emanates a lingering fragrance, and keeps your skin glowing, soft, blemish-free, forever young & beautiful.",https://www.bigbasket.com/media/uploads/p/l/1232441_1-mysore-sandal-superior-soap.jpg
Beauty Hygiene Products,Plush,"Sanitary Pad - With Disposable Pouches &  Panty Liners, 100% Pure Cotton, L, XL",₹328.3,₹469,30 pcs,30% OFF,4.3,"We believe in utmost comfort and the highest standard of feminine care. We designed Plush with the belief that by adding a little extra effort in the right places, we can change the way women approach comfort during their periods. Our products are made with women and their comfort in mind, not just as another product to manage menstruation. Made with 100% US cotton, Plush pads are highly absorbent and guarantee a rash-free experience. The Plush box is specially curated with 8 light flow pads and 6 heavy pads, so you get all your period needs in one box. Alcohol-free, paraben-free, chlorine-free, fragrance-free, latex-free, and hypoallergenic pads that are kinder to your skin. The box also includes 2 panty liners for when you're sure but not too sure. 100% Rash Free Experience. One box, one cycle solution - This Plush box has 8 light flow pads, 6 heavy flow pads, 2 liners, and 1 cotton carry pouch. Made with 100% US Cotton, Plush pads are very soft and guarantee a rash-free experience. Ultra-thin comfort with superior multi-layer absorption, you won't feel like you're wearing a pad. Sourced with our planet Earth in mind, all our pads and liners are FSC Certified, Cotton USA certified, PETA Certified Cruelty-free, and Vegan.",https://www.bigbasket.com/media/uploads/p/l/40189683_8-plush-100-pure-us-cotton-ultra-thin-sanitary-pads.jpg
Beauty Hygiene Products,Dettol,Antiseptic Liquid,₹73.2,₹163,125 ml,₹8 OFF,4.3,"Dettol Antiseptic Liquid protects you and your family from 100 illness causing germs. It comes in a fresh pine fragrance. The topical antiseptic liquid sanitizes your home and helps maintain your personal hygiene. The Dettol first aid antiseptic liquid can be used to protect against infection from cuts and scratches, disinfect toys, and sanitize baby wear leaving everything clean and fresh. It can also be used as a household disinfectant and cleaner on surfaces or in laundry cleaning to kill germs. This liquid antiseptic is recommended by Indian Medical Association and can be kept in your emergency first aid kit.",https://www.bigbasket.com/media/uploads/p/l/40124254_9-dettol-antiseptic-disinfectant-liquid.jpg
Beauty Hygiene Products,Dove,Cream Beauty Bathing Bar,₹35,₹375,50 g,₹38 OFF,4.1,"Dove Cream Beauty Bar combines a gentle cleansing formula with Dove’s signature ¼ moisturising cream to give you softer, smoother and more glowing skin. The mild cleansers help your skin to retain its natural moisture rather than stripping it away. This Dove bar even helps to replenish nutrients that are lost during the cleansing process, where a regular soap bar might leave your skin feeling dry and tight, a Dove White Bar leaves it feeling soft and smooth. It’s not soap – it’s a beauty bar. Washing with regular soap can cause the skin to feel dry, tight and irritated as some cleansing ingredients strip the skin of essential nutrients.",https://www.bigbasket.com/media/uploads/p/l/40158282_12-dove-cream-beauty-bathing-bar.jpg
Beauty Hygiene Products,Pears,Pure & Gentle Bathing Bar,₹54,₹135,100 g,₹4 OFF,4.1,"There's nothing like knowing that your skin is soft, smooth and glowing. With the right products, you can have that feeling every single day, starting with your cleansing routine. Pears understands this and brings to you its heritage product - the glycerine soap, Pears Pure & Gentle Bathing Bar. With 100% more glycerine vs grade 1 soap, Pears Pure & Gentle mild bathing bar, cleanses your skin for visibly glowing|| brighter skin every time you shower.This bathing bar soap with glycerine helps preserve the moisture of your skin and keeps it soft and glowing. Pears' gentle formula has 0% Parabens and is mild on the skin. Pears Bathing Bar Soap also helps wash away germs.Pears Pure & Gentle Bathing Bar is packed in 100% recyclable cartons our initiative towards being environmentally friendly. Explore the entire range of Pears Pure & Gentle Body Wash & Liquid Hand Wash that are 100% soap Free, pH balanced and dermatologically tested. Add the Pears Range to your beauty regime to see for yourself.",https://www.bigbasket.com/media/uploads/p/l/40181143_2-pears-pure-gentle-bathing-bar.jpg
Beauty Hygiene Products,Garnier Men,Turbo Bright Anti-Pollution Double Action Face Wash,₹280.18,₹399,150 g,30% OFF,4.2,"Enjoy a brighter and more radiant complexion and fresh-looking skin with the Garnier Men Turbo Bright Anti-Pollution Double Action Face Wash. The 2 in 1 texture of the facewash cleans and brightens your face in one go. The charcoal in the anti-pollution face wash cleans your skin from deep within and unclogs pores to reverse the damage caused by everyday aggressors like pollution, dirt, and dust. The Icy Clay reduces dullness, refreshes your skin, and gives you long-lasting radiance and freshness. The brightening Garnier Men Face Wash is perfect for those who have an active lifestyle and want to feel fresh all day.",https://www.bigbasket.com/media/uploads/p/l/1214115_1-garnier-men-turbo-bright-anti-pollution-double-action-face-wash.jpg
Beauty Hygiene Products,N/A,N/A,N/A,N/A,N/A,N/A,4.2,"Be 100% sure to protect your skin from 100 illness-causing germs and bacteria. Use Dettol's Skincare Germ Protection Handwash Liquid Soap pH balanced formula every day and keep your hands hygienically clean and refreshed. This hand wash provides soft and rich lather, leaving behind clean hands and fragrance. The trusted germ-protection modus operandi acts like a barrier between your hands and a wide range of unseen germs. The soap-free formula with glycerin makes sure to keep your skin moisturised, while the plant derived cleansers help ensure thorough cleaning. Dettol handwash also contains more than 85% naturally derived ingredients with no TCC & Triclosan, giving another healthy reason for hand washing whenever in need. Wash hands properly with Dettol and help keep your family healthy!Safety Information:Keep out of reach of children unless under adult supervision. You can avoid direct contact with eyes. For external use. In case of contact with eyes, rinse immediately with plenty of water. If persistent irritation occurs, seek medical attention.",https://www.bigbasket.com/media/uploads/p/l/40160740_22-dettol-liquid-handwash-skincare-everyday-protection-ph-balanced-moisturising.jpg
